,time,grid,algorithm,program,dt,mean_elev__change,max_elev__change,local_elev__max_change,net_flux
5165,16600000,hex,fastscape,landlab,25000,2.04636307899e-12,0.0,4.10000211559e-08,-8.20000138901e-17
5166,16700000,hex,fastscape,landlab,25000,9.66338120634e-13,0.0,2.60000092567e-08,-3.79997970867e-17
5167,16800000,hex,fastscape,landlab,25000,7.95807864051e-13,0.0,1.70000191702e-08,-2.99999385334e-17
5168,16900000,hex,fastscape,landlab,25000,4.54747350886e-13,0.0,1.09999973574e-08,-1.70000475919e-17
5169,17000000,hex,fastscape,landlab,25000,1.13686837722e-13,0.0,7.00001123732e-09,-8.99999008652e-18
5170,17100000,hex,fastscape,landlab,25000,3.41060513165e-13,0.0,4.99997554471e-09,-1.09999689357e-17
5171,17200000,hex,fastscape,landlab,25000,5.68434188608e-14,0.0,3.00002511722e-09,-3.00008196064e-18
5172,17300000,hex,fastscape,landlab,25000,5.68434188608e-14,0.0,2.00000727091e-09,-2.9999682738e-18
5173,17400000,hex,fastscape,landlab,25000,0.0,0.0,1.00001784631e-09,-1.00001784631e-18
5174,17500000,hex,fastscape,landlab,25000,5.68434188608e-14,0.0,1.00001784631e-09,-1.99995042749e-18
5175,17600000,hex,fastscape,landlab,25000,0.0,0.0,9.99989424599e-10,0.0
5176,17700000,hex,fastscape,landlab,25000,0.0,0.0,1.00001784631e-09,-1.00001784631e-18
5177,17800000,hex,fastscape,landlab,25000,0.0,0.0,9.99989424599e-10,9.99989424599e-19
5178,17900000,hex,fastscape,landlab,25000,0.0,0.0,9.99989424599e-10,-9.99989424599e-19
5179,18000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5180,18100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5181,18200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5182,18300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5183,18400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5184,18500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5185,18600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5186,18700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5187,18800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5188,18900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5189,19000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5190,19100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5191,19200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5192,19300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5193,19400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5194,19500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5195,19600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5196,19700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5197,19800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5198,19900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5199,20000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5200,20100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5201,20200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5202,20300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5203,20400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5204,20500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5205,20600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5206,20700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5207,20800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5208,20900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5209,21000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5210,21100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5211,21200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5212,21300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5213,21400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5214,21500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5215,21600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5216,21700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5217,21800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5218,21900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5219,22000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5220,22100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5221,22200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5222,22300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5223,22400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5224,22500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5225,22600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5226,22700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5227,22800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5228,22900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5229,23000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5230,23100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5231,23200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5232,23300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5233,23400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5234,23500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5235,23600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5236,23700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5237,23800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5238,23900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5239,24000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5240,24100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5241,24200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5242,24300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5243,24400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5244,24500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5245,24600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5246,24700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5247,24800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5248,24900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5249,25000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5250,25100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5251,25200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5252,25300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5253,25400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5254,25500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5255,25600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5256,25700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5257,25800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5258,25900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5259,26000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5260,26100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5261,26200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5262,26300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5263,26400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5264,26500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5265,26600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5266,26700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5267,26800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5268,26900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5269,27000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5270,27100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5271,27200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5272,27300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5273,27400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5274,27500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5275,27600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5276,27700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5277,27800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5278,27900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5279,28000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5280,28100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5281,28200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5282,28300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5283,28400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5284,28500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5285,28600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5286,28700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5287,28800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5288,28900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5289,29000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5290,29100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5291,29200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5292,29300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5293,29400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5294,29500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5295,29600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5296,29700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5297,29800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5298,29900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5299,30000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5300,30100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5301,30200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5302,30300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5303,30400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5304,30500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5305,30600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5306,30700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5307,30800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5308,30900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5309,31000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5310,31100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5311,31200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5312,31300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5313,31400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5314,31500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5315,31600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5316,31700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5317,31800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5318,31900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5319,32000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5320,32100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5321,32200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5322,32300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5323,32400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5324,32500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5325,32600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5326,32700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5327,32800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5328,32900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5329,33000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5330,33100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5331,33200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5332,33300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5333,33400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5334,33500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5335,33600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5336,33700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5337,33800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5338,33900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5339,34000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5340,34100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5341,34200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5342,34300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5343,34400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5344,34500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5345,34600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5346,34700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5347,34800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5348,34900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5349,35000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5350,35100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5351,35200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5352,35300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5353,35400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5354,35500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5355,35600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5356,35700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5357,35800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5358,35900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5359,36000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5360,36100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5361,36200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5362,36300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5363,36400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5364,36500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5365,36600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5366,36700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5367,36800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5368,36900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5369,37000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5370,37100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5371,37200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5372,37300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5373,37400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5374,37500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5375,37600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5376,37700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5377,37800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5378,37900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5379,38000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5380,38100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5381,38200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5382,38300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5383,38400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5384,38500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5385,38600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5386,38700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5387,38800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5388,38900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5389,39000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5390,39100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5391,39200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5392,39300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5393,39400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5394,39500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5395,39600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5396,39700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5397,39800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5398,39900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5399,40000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5400,40100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5401,40200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5402,40300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5403,40400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5404,40500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5405,40600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5406,40700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5407,40800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5408,40900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5409,41000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5410,41100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5411,41200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5412,41300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5413,41400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5414,41500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5415,41600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5416,41700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5417,41800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5418,41900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5419,42000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5420,42100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5421,42200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5422,42300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5423,42400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5424,42500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5425,42600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5426,42700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5427,42800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5428,42900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5429,43000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5430,43100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5431,43200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5432,43300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5433,43400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5434,43500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5435,43600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5436,43700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5437,43800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5438,43900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5439,44000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5440,44100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5441,44200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5442,44300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5443,44400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5444,44500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5445,44600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5446,44700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5447,44800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5448,44900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5449,45000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5450,45100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5451,45200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5452,45300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5453,45400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5454,45500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5455,45600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5456,45700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5457,45800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5458,45900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5459,46000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5460,46100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5461,46200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5462,46300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5463,46400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5464,46500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5465,46600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5466,46700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5467,46800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5468,46900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5469,47000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5470,47100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5471,47200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5472,47300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5473,47400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5474,47500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5475,47600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5476,47700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5477,47800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5478,47900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5479,48000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5480,48100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5481,48200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5482,48300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5483,48400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5484,48500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5485,48600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5486,48700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5487,48800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5488,48900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5489,49000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5490,49100000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5491,49200000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5492,49300000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5493,49400000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5494,49500000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5495,49600000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5496,49700000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5497,49800000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5498,49900000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5499,50000000,hex,fastscape,landlab,25000,0.0,0.0,0.0,0.0
5500,100000,hex,fastscape,landlab,100000,34.3848086155,39.999522612,42.228093145,0.000343848086155
5501,200000,hex,fastscape,landlab,100000,31.0431515301,39.996830107,41.990481668,0.000310431515301
5502,300000,hex,fastscape,landlab,100000,27.3699564738,39.98565745,41.316731824,0.000273699564738
5503,400000,hex,fastscape,landlab,100000,23.5956172421,39.950233365,41.326193067,0.000235956172421
5504,500000,hex,fastscape,landlab,100000,19.9109073631,39.858695726,42.592969575,0.000199109073631
5505,600000,hex,fastscape,landlab,100000,16.4657874815,39.657857867,40.738646134,0.000164657874815
5506,700000,hex,fastscape,landlab,100000,13.3645844112,39.272935944,40.184610524,0.000133645844112
5507,800000,hex,fastscape,landlab,100000,10.6582526019,38.614910458,39.407452739,0.000106582526019
5508,900000,hex,fastscape,landlab,100000,8.36123781834,37.595420627,38.578477093,8.36123781834e-05
5509,1000000,hex,fastscape,landlab,100000,6.46157714099,36.145780402,37.186518316,6.46157714099e-05
